184092 verbose rebuildBundles [ 'amdefine' ]
184093 info install source-map@0.4.4
192477 info linkStuff babel-runtime@6.9.2
192478 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules as its parent node_modules
192479 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules\core-js\package.json
192480 info postinstall babel-runtime@6.9.2
192481 info postinstall babel-runtime@6.9.2
192482 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules\core-js\package.json
192483 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules\core-js\package.json
192484 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-581f168442980671.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime
192485 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol
192486 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol
192487 info linkStuff babel-plugin-syntax-flow@6.8.0
192488 silly linkStuff babel-plugin-syntax-flow@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules as its parent node_modules
192489 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-b6b13e68aab8e272.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime
192490 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of
192491 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of
192492 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-d0074bf68cfacd65.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime
192493 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source
192494 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source
192495 silly install resolved []
192496 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules\core-js
192497 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules\core-js
192498 info linkStuff babel-plugin-syntax-jsx@6.8.0
192499 silly linkStuff babel-plugin-syntax-jsx@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules as its parent node_modules
192500 silly install resolved []
192501 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules\core-js
192502 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules\core-js
192503 silly install resolved []
192504 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules\core-js
192505 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules\core-js
192506 verbose linkBins babel-runtime@6.9.2
192507 verbose linkMans babel-runtime@6.9.2
192508 verbose rebuildBundles babel-runtime@6.9.2
192509 info linkStuff babel-runtime@6.9.2
192510 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules as its parent node_modules
192511 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192512 info install babel-runtime@6.9.2
192513 verbose linkBins core-js@2.4.0
192514 verbose linkMans core-js@2.4.0
192515 verbose rebuildBundles core-js@2.4.0
192516 verbose linkBins core-js@2.4.0
192517 verbose linkMans core-js@2.4.0
192518 verbose rebuildBundles core-js@2.4.0
192519 info linkStuff babel-plugin-check-es2015-constants@6.8.0
192520 silly linkStuff babel-plugin-check-es2015-constants@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules as its parent node_modules
192521 info linkStuff babel-plugin-transform-es2015-typeof-symbol@6.8.0
192522 silly linkStuff babel-plugin-transform-es2015-typeof-symbol@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules as its parent node_modules
192523 info install core-js@2.4.0
192524 info install core-js@2.4.0
192525 verbose linkBins babel-runtime@6.9.2
192526 verbose linkMans babel-runtime@6.9.2
192527 verbose rebuildBundles babel-runtime@6.9.2
192528 info linkStuff babel-plugin-transform-es2015-for-of@6.8.0
192529 silly linkStuff babel-plugin-transform-es2015-for-of@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules as its parent node_modules
192530 info postinstall babel-runtime@6.9.2
192531 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192532 info install babel-runtime@6.9.2
192533 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-display-name\node_modules\babel-runtime\node_modules\core-js\package.json
192534 info postinstall core-js@2.4.0
192535 info linkStuff core-js@2.4.0
192536 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules as its parent node_modules
192537 info postinstall core-js@2.4.0
192538 info linkStuff core-js@2.4.0
192539 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules as its parent node_modules
192540 info linkStuff core-js@2.4.0
192541 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules as its parent node_modules
192542 verbose linkBins babel-plugin-syntax-flow@6.8.0
192543 verbose linkMans babel-plugin-syntax-flow@6.8.0
192544 verbose rebuildBundles babel-plugin-syntax-flow@6.8.0
192545 info postinstall babel-runtime@6.9.2
192546 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-754b6d1d1fb0ff95.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime
192547 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals
192548 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals
192549 verbose rebuildBundles [ 'babel-runtime' ]
192550 info install babel-plugin-syntax-flow@6.8.0
192551 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-5a6affd7b71d9f52.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js
192552 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime
192553 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime
192554 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-0af5f9d40582ee08.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js
192555 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime
192556 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime
192557 info preinstall core-js@2.4.0
192558 info postinstall babel-plugin-syntax-flow@6.8.0
192559 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-6024ae20f4e78f8e.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime
192560 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread
192561 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread
192562 verbose linkBins babel-plugin-syntax-jsx@6.8.0
192563 verbose linkMans babel-plugin-syntax-jsx@6.8.0
192564 verbose rebuildBundles babel-plugin-syntax-jsx@6.8.0
192565 verbose linkBins babel-runtime@6.9.2
192566 verbose linkMans babel-runtime@6.9.2
192567 verbose rebuildBundles babel-runtime@6.9.2
192568 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-flow-strip-types\node_modules\babel-runtime\node_modules\core-js\package.json
192569 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-display-name\node_modules\babel-runtime\node_modules\core-js\package.json
192570 verbose rebuildBundles [ 'babel-runtime' ]
192571 info install babel-plugin-syntax-jsx@6.8.0
192572 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192573 info install babel-runtime@6.9.2
192574 info linkStuff babel-plugin-transform-es2015-literals@6.8.0
192575 silly linkStuff babel-plugin-transform-es2015-literals@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules as its parent node_modules
192576 verbose linkBins babel-plugin-check-es2015-constants@6.8.0
192577 verbose linkMans babel-plugin-check-es2015-constants@6.8.0
192578 verbose rebuildBundles babel-plugin-check-es2015-constants@6.8.0
192579 verbose linkBins babel-plugin-transform-es2015-typeof-symbol@6.8.0
192580 verbose linkMans babel-plugin-transform-es2015-typeof-symbol@6.8.0
192581 verbose rebuildBundles babel-plugin-transform-es2015-typeof-symbol@6.8.0
192582 info linkStuff babel-runtime@6.9.2
192583 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules as its parent node_modules
192584 info postinstall babel-plugin-syntax-jsx@6.8.0
192585 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-plugin-syntax-flow-7a016d604e758b8a.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow
192586 info postinstall babel-runtime@6.9.2
192587 verbose rebuildBundles [ 'babel-runtime' ]
192588 info install babel-plugin-check-es2015-constants@6.8.0
192589 verbose rebuildBundles [ 'babel-runtime' ]
192590 info install babel-plugin-transform-es2015-typeof-symbol@6.8.0
192591 verbose linkBins babel-plugin-transform-es2015-for-of@6.8.0
192592 verbose linkMans babel-plugin-transform-es2015-for-of@6.8.0
192593 verbose rebuildBundles babel-plugin-transform-es2015-for-of@6.8.0
192594 info linkStuff babel-runtime@6.9.2
192595 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules as its parent node_modules
192596 verbose rebuildBundles [ 'babel-runtime' ]
192597 info install babel-plugin-transform-es2015-for-of@6.8.0
192598 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-sticky-regex\node_modules\babel-runtime\node_modules\core-js\package.json
192599 info linkStuff babel-plugin-transform-react-jsx-source@6.9.0
192600 silly linkStuff babel-plugin-transform-react-jsx-source@6.9.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules as its parent node_modules
192601 verbose linkBins core-js@2.4.0
192602 verbose linkMans core-js@2.4.0
192603 verbose rebuildBundles core-js@2.4.0
192604 verbose linkBins core-js@2.4.0
192605 verbose linkMans core-js@2.4.0
192606 verbose rebuildBundles core-js@2.4.0
192607 verbose linkBins core-js@2.4.0
192608 verbose linkMans core-js@2.4.0
192609 verbose rebuildBundles core-js@2.4.0
192610 info preinstall core-js@2.4.0
192611 info postinstall babel-plugin-check-es2015-constants@6.8.0
192612 info postinstall babel-plugin-transform-es2015-typeof-symbol@6.8.0
192613 info linkStuff babel-plugin-transform-object-rest-spread@6.8.0
192614 silly linkStuff babel-plugin-transform-object-rest-spread@6.8.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules as its parent node_modules
192615 info install core-js@2.4.0
192616 info install core-js@2.4.0
192617 info install core-js@2.4.0
192618 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-plugin-syntax-jsx-3605c5d8fb8a0ce3.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx
192619 info postinstall babel-plugin-transform-es2015-for-of@6.8.0
